steps,time,reward,delta,converged
1,0.0007740000000069358,246.9,100.0,False
2,0.0005009999999998627,659.0100000000002,90.0,False
3,0.0004960000000124865,1348.9680000000003,81.00000000000001,False
4,0.0004919999999941638,2257.0833000000002,72.9,False
5,0.0004920000000083746,3332.8248599999997,65.61000000000001,False
6,0.0009550000000047021,4533.586274999999,59.049000000000035,False
7,0.0005610000000046966,5823.6061584,53.14410000000004,False
8,0.0005840000000034706,7173.025202370002,47.829690000000056,False
9,0.0004959999999982756,8557.063375962,43.046721000000076,False
10,0.0005009999999998627,9955.302662811899,38.74204890000007,False
11,0.0007950000000107593,11351.062458532202,34.867844010000084,False
12,0.0008919999999932315,12730.573838943841,31.38105960900006,False
13,0.0016450000000105547,14029.467277219965,28.24295364810007,False
14,0.0008540000000039072,15224.144216534594,25.418658283290142,False
15,0.0005029999999948132,16299.353461917763,22.876792454961162,False
16,0.0020449999999954116,17267.041782762608,20.58911320946504,False
17,0.000973000000001889,18137.96127152298,18.53020188851849,False
18,0.0005560000000031096,18921.788811407307,16.67718169966662,False
19,0.0006680000000045538,19627.2335973032,15.009463529699985,False
20,0.00046400000000801356,20262.133904609505,13.508517176730038,False
21,0.0005419999999958236,20833.544181185185,12.157665459057057,False
22,0.00046400000000801356,21347.81343010329,10.941898913151363,False
23,0.0004619999999988522,21810.655754129584,9.847709021836238,False
24,0.000484000000000151,22227.213845753256,8.862938119652597,False
25,0.0004619999999988522,22602.116128214555,7.976644307687366,False
26,0.00046000000000390173,22939.52818242973,7.178979876918675,False
27,0.00045899999999221563,23243.199031223376,6.461081889226875,False
28,0.0005629999999996471,23516.50279513767,5.814973700304165,False
29,0.0004670000000004393,23762.47618266053,5.233476330273788,False
30,0.0009639999999961901,23983.852231431112,4.710128697246432,False
31,0.0006120000000038317,24183.09067532462,4.2391158275218,False
32,0.0006060000000047694,24362.405274828776,3.8152042447696317,False
33,0.00046799999999791453,24523.788414382532,3.4336838202926856,False
34,0.0005960000000015953,24669.033239980905,3.090315438263417,False
35,0.00046400000000801356,24799.753583019447,2.781283894437081,False
36,0.0004989999999907013,24917.401891754125,2.5031555049934013,False
37,0.00048599999999510146,25023.28536961534,2.2528399544941067,False
38,0.0005100000000055616,25118.580499690426,2.0275559590447187,False
39,0.00047999999999603915,25204.346116758017,1.8248003631402412,False
40,0.0004670000000004393,25281.53517211884,1.6423203268262228,False
41,0.0004670000000004393,25351.00532194359,1.4780882941436175,False
42,0.0004659999999887532,25413.528456785854,1.3302794647293013,False
43,0.0004650000000054888,25469.799278143895,1.197251518256337,False
44,0.0004659999999887532,25520.44301736612,1.077526366430675,False
45,0.000575999999995247,25566.022382666146,0.9697737297876188,False
46,0.000461000000001377,25607.043811436164,0.8727963568088626,False
47,0.0005620000000021719,25643.963097329168,0.7855167211280332,False
48,0.0004599999999896909,25677.190454632884,0.7069650490152526,False
49,0.000884999999996694,25707.095076206224,0.6362685441137046,False
50,0.0011030000000005202,25734.009235622223,0.5726416897023796,False
51,0.0009170000000011669,25758.231979096632,0.5153775207321019,False
52,0.0005800000000135697,25780.032448223592,0.463839768658886,False
53,0.0006570000000039045,25799.652870437854,0.41745579179297465,False
54,0.0005560000000031096,25817.31125043071,0.37571021261368287,False
55,0.0005129999999979873,25833.20379242425,0.3381391913523544,False
56,0.0006290000000035434,25847.507080218453,0.30432527221711325,False
57,0.0004590000000064265,25860.380039233238,0.2738927449954076,False
58,0.0005370000000084474,25871.96570234654,0.24650347049589527,False
59,0.00046799999999791453,25882.392799148503,0.22185312344640806,False
60,0.00046799999999791453,25891.777186270287,0.19966781110179,False
61,0.00046799999999791453,25900.223134679876,0.17970102999152004,False
62,0.00046000000000390173,25907.824488248523,0.16173092699233393,False
63,0.00045899999999221563,25914.6657064603,0.14555783429312896,False
64,0.00045899999999221563,25920.822802850897,0.131002050863799,False
65,0.00046200000001306307,25926.364189602435,0.11790184577751006,False
66,0.0006390000000067175,25931.351437678808,0.10611166119974769,False
67,0.0008980000000065047,25935.83996094755,0.09550049507976155,False
68,0.0004760000000061382,25939.879631889424,0.08595044557182518,False
69,0.0004729999999995016,25943.515335737116,0.07735540101464267,False
70,0.00046799999999791453,25946.787469200022,0.0696198609131784,False
71,0.0004639999999938027,25949.732389316658,0.06265787482186624,False
72,0.0004630000000105383,25952.382817421603,0.056392087339645514,False
73,0.00046299999999632746,25954.768202716077,0.050752878605749174,False
74,0.00046299999999632746,25956.9150494811,0.045677590745185626,False
75,0.0005810000000110449,25958.84721156961,0.04110983167066706,False
76,0.00046899999999538977,25960.586157449274,0.03699884850362878,False
77,0.0005170000000020991,25962.151208740983,0.03329896365329432,False
78,0.00046600000000296404,25963.559754903512,0.02996906728793647,False
79,0.0005280000000027485,25964.827446449784,0.02697216055915419,False
80,0.0004619999999988522,25965.968368841422,0.024274944503247298,False
81,0.0004619999999988522,25966.99519899392,0.021847450052945305,False
82,0.00046299999999632746,25967.919346131144,0.019662705047608142,False
83,0.000506999999998925,25968.75107855467,0.01769643454292691,False
84,0.00046299999999632746,25969.499637735822,0.015926791088645587,False
85,0.0005929999999949587,25970.173340998866,0.014334111979792397,False
86,0.0004710000000045511,25970.7796739356,0.01290070078187,False
87,0.0005459999999999354,25971.325373578675,0.011610630703671632,False
88,0.0011119999999920083,25971.816503257436,0.010449567633315837,False
89,0.0007349999999917145,25972.258519968316,0.009404610869978569,False
90,0.0004759999999919273,25972.656335008112,0.008464149782980712,False
91,0.00046799999999791453,25973.01436854392,0.007617734804739484,False
